t,ture_soc,EKF_wucha,UKF_wucha
6820.5,0.71261,0.00092221,1.4665e-05
6821,0.71261,0.00092992,2.1943e-05
6822,0.71261,0.00093456,2.6404e-05
6823,0.71261,0.00093583,2.7779e-05
6824,0.71261,0.00094871,3.9912e-05
6825,0.71261,0.00094221,3.4034e-05
6826,0.71261,0.00093826,3.0702e-05
6827,0.71261,0.000934,2.7083e-05
6828,0.71261,0.00094229,3.5052e-05
6829,0.71261,0.0009395,3.2649e-05
6830,0.71261,0.00093266,2.6622e-05
6831,0.71261,0.00093701,3.0972e-05
6832,0.71261,0.00094232,3.6095e-05
6833,0.71261,0.00092821,2.3261e-05
6834,0.71261,0.00094078,3.5269e-05
6835,0.71261,0.00093222,2.7506e-05
6836,0.71261,0.0009201,1.6655e-05
6837,0.71261,0.00091338,1.0854e-05
6838,0.71261,0.00091832,1.576e-05
6839,0.71261,0.0009109,9.124e-06
6840,0.71261,0.00091714,1.5214e-05
6841,0.71261,0.00092287,2.0693e-05
6842,0.71261,0.00093385,3.1005e-05
6843,0.71261,0.00092847,2.6167e-05
6844,0.71261,0.00093243,3.0112e-05
6845,0.71261,0.0009348,3.2512e-05
6846,0.71261,0.00092242,2.1312e-05
6847,0.71261,0.0008927,-5.7171e-06
6848,0.71261,0.00089484,-3.1487e-06
6849,0.71261,0.00088147,-1.5208e-05
6850,0.71261,0.00086386,-3.1061e-05
6851,0.71261,0.00087255,-2.2579e-05
6852,0.71261,0.00086317,-3.1053e-05
6853,0.71261,0.00086156,-3.2192e-05
6854,0.71261,0.00086402,-2.9646e-05
6855,0.71261,0.00085513,-3.7618e-05
6856,0.71261,0.00084155,-4.9812e-05
6857,0.71261,0.00082921,-6.0786e-05
6858,0.71261,0.0008302,-5.946e-05
6859,0.71261,0.00083782,-5.2173e-05
6860,0.71261,0.00081806,-7.0243e-05
6861,0.71261,0.00082519,-6.3212e-05
6862,0.71261,0.000821,-6.6883e-05
6863,0.71261,0.00082934,-5.8899e-05
6864,0.71261,0.00081925,-6.8048e-05
6865,0.71261,0.00082131,-6.5807e-05
6866,0.71261,0.0008182,-6.8438e-05
6867,0.71261,0.0008171,-6.9178e-05
6868,0.71261,0.00082509,-6.1544e-05
6869,0.71261,0.00081556,-7.0175e-05
6870,0.71261,0.00083275,-5.3975e-05
6871,0.71261,0.0008385,-4.8604e-05
6872,0.71261,0.00084515,-4.2308e-05
6873,0.71261,0.00082682,-5.906e-05
6874,0.71261,0.00083388,-5.2106e-05
6875,0.71261,0.0008419,-4.4518e-05
6876,0.71261,0.00082803,-5.7163e-05
6877,0.71261,0.00083428,-5.1008e-05
6878,0.71261,0.00082771,-5.6877e-05
6879,0.71261,0.00082565,-5.8463e-05
6880,0.71261,0.00082479,-5.8977e-05
6881,0.71261,0.00083011,-5.3817e-05
6882,0.71261,0.00081218,-7.0168e-05
6883,0.71261,0.00081685,-6.5421e-05
6884,0.71261,0.00081282,-6.892e-05
6885,0.71261,0.00080507,-7.5782e-05
6886,0.71261,0.00082249,-5.9373e-05
6887,0.71261,0.00079056,-8.8763e-05
6888,0.71261,0.00078316,-9.5015e-05
6889,0.71261,0.00077089,-0.00010596
6890,0.71261,0.00077279,-0.00010382
6891,0.71261,0.00075746,-0.00011771
6892,0.71261,0.00076535,-0.00011003
6893,0.71261,0.00076037,-0.00011444
6894,0.71261,0.00074613,-0.00012728
6895,0.71261,0.00077783,-9.7624e-05
6896,0.71261,0.00077661,-9.8836e-05
6897,0.71261,0.00078434,-9.1495e-05
6898,0.71261,0.00076761,-0.00010677
6899,0.71261,0.00077323,-0.00010117
6900,0.71261,0.00077235,-0.00010178
6901,0.71261,0.00078197,-9.2659e-05
6902,0.71261,0.00078164,-9.282e-05
6903,0.71261,0.00078329,-9.1067e-05
6904,0.71261,0.00078654,-8.7847e-05
6905,0.71261,0.00078572,-8.8394e-05
6906,0.71261,0.00079454,-8.0015e-05
6907,0.71261,0.00079347,-8.0854e-05
6908,0.71261,0.00080039,-7.4224e-05
6909,0.71261,0.00078841,-8.5115e-05
6910,0.71261,0.0007928,-8.0697e-05
6911,0.71261,0.00077935,-9.2894e-05
6912,0.71261,0.00078953,-8.3111e-05
6913,0.71261,0.00076117,-0.00010912
6914,0.71261,0.00078681,-8.4919e-05
6915,0.71261,0.00078769,-8.4103e-05
6916,0.71261,0.00078836,-8.3288e-05
6917,0.71261,0.00078829,-8.3127e-05
6918,0.71261,0.00077485,-9.5279e-05
6919,0.71261,0.0007518,-0.00011615
6920,0.71261,0.00074322,-0.00012356
6921,0.71261,0.0007346,-0.00013113
6922,0.71261,0.00074994,-0.00011662
6923,0.71261,0.00073699,-0.00012848
6924,0.71261,0.00072532,-0.00013888
6925,0.71261,0.00072118,-0.00014232
6926,0.71261,0.00072111,-0.00014207
6927,0.71261,0.00071054,-0.00015157
6928,0.71261,0.00070679,-0.00015468
6929,0.71261,0.00070279,-0.00015807
6930,0.71261,0.00070781,-0.00015314
6931,0.71261,0.00072518,-0.00013692
6932,0.71261,0.00072916,-0.00013321
6933,0.71261,0.00071556,-0.00014558
6934,0.71261,0.00073942,-0.00012318
6935,0.71261,0.00075906,-0.00010506
6936,0.71261,0.00076645,-9.8253e-05
6937,0.71261,0.00076482,-9.9634e-05
6938,0.71261,0.00078232,-8.324e-05
6939,0.71261,0.00076615,-9.8113e-05
6940,0.71261,0.00078477,-8.0535e-05
6941,0.71261,0.00078553,-7.9778e-05
6942,0.71261,0.00079312,-7.2567e-05
6943,0.71261,0.00081037,-5.6495e-05
