Time/s,True_SOC,50,100,200,300
76,0.63242,0.638007462,0.639631033,0.638011813,0.624955356
77,0.63255,0.63819468,0.639797211,0.638138354,0.625188887
78,0.63269,0.638367414,0.639946759,0.638254762,0.625432789
79,0.63282,0.638522983,0.640079379,0.638367832,0.625721633
80,0.63296,0.638665736,0.640190005,0.638505876,0.62597239
81,0.63309,0.638792396,0.640279949,0.638648987,0.626161933
82,0.63323,0.638904572,0.640352786,0.638782203,0.626304984
83,0.63336,0.638999164,0.640414417,0.638891041,0.626498282
84,0.63349,0.639080763,0.640462995,0.639013171,0.626699388
85,0.63363,0.639150918,0.6404984,0.639149308,0.626859248
86,0.63376,0.639211476,0.640523016,0.639284611,0.626966894
87,0.6339,0.639270484,0.640540719,0.639417648,0.626995265
88,0.63403,0.639325559,0.640561283,0.63953197,0.626986146
89,0.63417,0.639387727,0.640590608,0.639640152,0.626946151
90,0.6343,0.639454424,0.640636563,0.639737606,0.626936376
91,0.63443,0.639533341,0.640699089,0.639853179,0.626919568
92,0.63457,0.63961637,0.640781343,0.639967978,0.626953483
93,0.6347,0.639700651,0.640880883,0.640087783,0.627088368
94,0.63484,0.639796734,0.640987694,0.640251517,0.62719208
95,0.63497,0.639891326,0.641103804,0.640404701,0.627323806
96,0.63511,0.639986038,0.641225219,0.640549958,0.627513587
97,0.63524,0.640078664,0.641347349,0.640698254,0.627746284
98,0.63538,0.640177965,0.641462624,0.64087069,0.627890706
99,0.63551,0.640281022,0.641575873,0.641023576,0.627959549
100,0.63564,0.640391529,0.641692817,0.641149282,0.627992511
101,0.63578,0.640512824,0.641819179,0.641260147,0.628015161
102,0.63591,0.640643418,0.641959608,0.6413638,0.628069282
103,0.63605,0.640778005,0.64211452,0.641466856,0.628217101
104,0.63618,0.640915334,0.642276704,0.641596615,0.628433049
105,0.63632,0.641052663,0.642437637,0.641756952,0.628655612
106,0.63645,0.641182899,0.642593086,0.641919732,0.628897607
107,0.63659,0.641316354,0.642736375,0.642099917,0.629057705
108,0.63672,0.641454637,0.642872274,0.642264903,0.629124165
109,0.63685,0.641602516,0.643008709,0.642406106,0.629101038
110,0.63699,0.641765833,0.64315623,0.642522156,0.629018068
111,0.63712,0.641935587,0.643327355,0.642592669,0.629067242
112,0.63726,0.642121911,0.643514514,0.642705739,0.62914747
113,0.63739,0.64231199,0.643717349,0.642835259,0.629286468
114,0.63753,0.642504036,0.643928289,0.642981946,0.629494369
115,0.63766,0.642693758,0.64413923,0.643149137,0.629741251
116,0.63779,0.642886758,0.644342184,0.643339455,0.629934728
117,0.63793,0.643069744,0.644540429,0.643495739,0.630176008
118,0.63806,0.643254817,0.644727528,0.643657804,0.630393088
119,0.6382,0.643436193,0.644905567,0.643807828,0.630583167
120,0.63833,0.643611372,0.645075381,0.643944085,0.630756319
121,0.63847,0.643788874,0.645237505,0.644079506,0.630880892
122,0.6386,0.643962085,0.645398378,0.644192874,0.631034255
123,0.63874,0.64412874,0.645557582,0.644302726,0.631256759
124,0.63887,0.644290984,0.645709097,0.644441962,0.631472826
125,0.639,0.644446492,0.645851254,0.644592643,0.631658733
126,0.63914,0.644600689,0.645982921,0.644750953,0.631766915
127,0.63927,0.644751489,0.646111429,0.644885957,0.631854773
128,0.63941,0.644903064,0.646240354,0.645009756,0.631941378
129,0.63954,0.64505893,0.646371603,0.645141244,0.631989479
130,0.63968,0.645219386,0.646510065,0.645266294,0.632026732
131,0.63981,0.645385444,0.646658897,0.645388782,0.632077754
132,0.63995,0.645566046,0.646816909,0.645532608,0.632074296
133,0.64008,0.645748377,0.646992743,0.645652711,0.632130504
134,0.64021,0.645934165,0.647183418,0.645775378,0.632278383
135,0.64035,0.646129489,0.647380352,0.645935774,0.632413208
136,0.64048,0.646325886,0.647583246,0.646094501,0.632557511
137,0.64062,0.646523893,0.647789061,0.646247625,0.632726431
138,0.64075,0.646719992,0.64799583,0.646394432,0.632941127
139,0.64089,0.646910906,0.648199558,0.646538198,0.633218408
140,0.64102,0.647098839,0.648391783,0.646704972,0.633464634
141,0.64116,0.647274733,0.648574054,0.646849692,0.633749008
142,0.64129,0.647437036,0.648741007,0.646989584,0.634076655
143,0.64142,0.647580028,0.648888171,0.647132277,0.634430945
144,0.64156,0.647715211,0.649007559,0.647299528,0.634687662
145,0.64169,0.647834718,0.649105251,0.647442102,0.634886146
146,0.64183,0.647950053,0.649183571,0.647580683,0.634970248
147,0.64196,0.648063183,0.649254262,0.647696972,0.634965718
148,0.6421,0.648184657,0.649327934,0.647798955,0.634890735
149,0.64223,0.648313582,0.649417281,0.647882283,0.634826541
150,0.64236,0.648443997,0.649529159,0.647955894,0.634882689
151,0.6425,0.648579299,0.649656117,0.648070872,0.635010242
152,0.64263,0.648707747,0.649793208,0.648205936,0.635243177
153,0.64277,0.648830891,0.649926603,0.648382783,0.635486424
154,0.6429,0.648936331,0.650052845,0.64854902,0.635800123
155,0.64304,0.649032831,0.650160849,0.648731828,0.636091709
156,0.64317,0.649129629,0.650246382,0.648934126,0.636199892
157,0.64331,0.649213314,0.650326073,0.649054587,0.636325955
158,0.64344,0.649294913,0.650400996,0.649156392,0.636473894
159,0.64357,0.649381459,0.650472462,0.649274468,0.636564195
160,0.64371,0.649477661,0.650544345,0.649399757,0.636557519
161,0.64384,0.649574459,0.650627315,0.649500906,0.636541188
162,0.64398,0.649681985,0.650724828,0.649600804,0.636543036
163,0.64411,0.649806619,0.650837362,0.649728417,0.636499286
164,0.64425,0.649947882,0.650970161,0.649862707,0.636415303
165,0.64438,0.650107205,0.651128352,0.64999342,0.636325121
166,0.64452,0.650286436,0.651316166,0.650113702,0.636301935
167,0.64465,0.650475144,0.651533246,0.65023309,0.636414349
168,0.64478,0.650668621,0.651769638,0.65037179,0.636677921
169,0.64492,0.650869012,0.652007461,0.650564611,0.636952043
170,0.64505,0.651068926,0.652239323,0.650768042,0.637192786
171,0.64519,0.651277721,0.65245986,0.650972784,0.637319088
172,0.64532,0.65149045,0.652679384,0.6511271,0.637413383
173,0.64546,0.651709437,0.65290308,0.651248574,0.637519181
174,0.64559,0.651933432,0.653134227,0.651351988,0.637686014
175,0.64573,0.652161062,0.653367996,0.651471376,0.637886405
176,0.64586,0.652390838,0.653599679,0.65161109,0.638091207
177,0.64599,0.652614295,0.653827488,0.651752174,0.638333917
178,0.64613,0.652830839,0.654045939,0.651904762,0.638597548
179,0.64626,0.653032184,0.654253304,0.652047634,0.638940275
180,0.6464,0.653217196,0.654440343,0.652204394,0.639324248
181,0.64653,0.653384984,0.65459913,0.652381063,0.639663815
182,0.64667,0.653539538,0.654728115,0.652554214,0.639916539
183,0.6468,0.653677285,0.654833198,0.652696431,0.640117168
184,0.64693,0.653792024,0.65492171,0.652797341,0.640364289
185,0.64707,0.653896153,0.654989898,0.652913034,0.640589476
186,0.6472,0.653974175,0.655043006,0.65301013,0.640883386
187,0.64734,0.654025495,0.655074477,0.653120697,0.641239047
188,0.64747,0.654051542,0.655076802,0.653263211,0.641576946
189,0.64761,0.654055119,0.655046523,0.653428316,0.641804934
190,0.64774,0.654031515,0.654991925,0.653554738,0.642020285
191,0.64788,0.653990805,0.654913962,0.653679848,0.642175674
192,0.64801,0.653947055,0.654818177,0.653817534,0.642166317
193,0.64814,0.653903186,0.654720306,0.653929234,0.642013669
194,0.64828,0.653865457,0.654637992,0.653994441,0.641841531
195,0.64841,0.653844237,0.654580712,0.654064775,0.641643286
196,0.64855,0.653843343,0.654558122,0.654142797,0.641449332
197,0.64868,0.653867781,0.654573679,0.654245734,0.641245186
198,0.64882,0.653909802,0.654633999,0.65433991,0.641150892
199,0.64895,0.653974354,0.654732287,0.654467225,0.64114207
200,0.64909,0.654058397,0.65486151,0.654629707,0.641167402
201,0.64922,0.654158235,0.655017197,0.654795527,0.641251504
202,0.64935,0.654268265,0.655192912,0.654960215,0.641406059
203,0.64949,0.654393792,0.655379117,0.655134976,0.64158392
204,0.64962,0.654527545,0.655571878,0.655306399,0.64176631
205,0.64976,0.654665709,0.655768514,0.655460536,0.641973913
206,0.64989,0.654811502,0.655965269,0.655600131,0.642227709
207,0.65003,0.654953837,0.656157732,0.655736446,0.642527997
208,0.65016,0.655099094,0.656336784,0.655899882,0.642764568
209,0.65029,0.65523845,0.656505764,0.656039894,0.642995477
210,0.65043,0.655379117,0.656661749,0.656179488,0.64319253
211,0.65056,0.655515254,0.656808615,0.656305313,0.643386483
212,0.6507,0.655649245,0.656945586,0.656436324,0.64354986
213,0.65083,0.655784726,0.657074273,0.656571209,0.643665254
214,0.65097,0.655908167,0.657201946,0.656670988,0.643871784
215,0.6511,0.656024814,0.657321632,0.656792164,0.644133627
216,0.65124,0.656138897,0.657426894,0.65695554,0.644333661
217,0.65137,0.656253636,0.657518029,0.657134831,0.644396365
218,0.6515,0.656369984,0.657605588,0.657285988,0.644353628
219,0.65164,0.656499922,0.657701194,0.657407165,0.644240558
220,0.65177,0.656640172,0.657819331,0.657489538,0.644167244
221,0.65191,0.656800807,0.657961488,0.65758419,0.644118965
222,0.65204,0.656980515,0.658128321,0.657703757,0.644068778
223,0.65218,0.657179952,0.658320308,0.657840848,0.644011438
224,0.65231,0.657387614,0.658542156,0.657959163,0.644069016
225,0.65245,0.657614648,0.658782959,0.658119738,0.644148231
226,0.65258,0.657856643,0.659040987,0.65829277,0.644238889
227,0.65271,0.65810883,0.6593135,0.658460796,0.644360244
228,0.65285,0.658371985,0.659597397,0.658623099,0.644520819
229,0.65298,0.658639014,0.65988934,0.658776164,0.6447438
230,0.65312,0.658913672,0.66018033,0.658948004,0.644951224
231,0.65325,0.659190536,0.66046989,0.659108818,0.64515835
232,0.65339,0.65947175,0.660754561,0.659264684,0.645355403
233,0.65352,0.659752131,0.661036015,0.65940249,0.645588994
234,0.65366,0.66002661,0.66131115,0.659539998,0.645862341
235,0.65379,0.660293818,0.661576092,0.659678996,0.64618814
236,0.65392,0.660543203,0.661824882,0.65982163,0.646579087
237,0.65406,0.660776079,0.662047267,0.659990847,0.646955907
238,0.65419,0.660984755,0.662240863,0.660153091,0.647329926
239,0.65433,0.661167443,0.662403286,0.660297394,0.64773643
240,0.65446,0.661319554,0.662529945,0.660441875,0.648149431
241,0.6546,0.661446571,0.662615955,0.660603046,0.648478448
242,0.65473,0.661560118,0.662662864,0.660774827,0.648621202
243,0.65486,0.661667049,0.662685752,0.660915196,0.648587167
244,0.655,0.661772251,0.662704885,0.661008835,0.648447216
245,0.65513,0.661877513,0.662740231,0.661051869,0.648349702
246,0.65527,0.661987901,0.662797213,0.661106586,0.648313284
247,0.6554,0.662104189,0.662875652,0.661193013,0.648339391
248,0.65554,0.662205398,0.662974417,0.66128391,0.648542821
249,0.65567,0.662293017,0.66307658,0.661426365,0.648870647
250,0.65581,0.662374973,0.66316402,0.661639631,0.649146974
251,0.65594,0.662434757,0.663237035,0.661828101,0.649442732
252,0.65607,0.662478864,0.66328913,0.66200763,0.649722278
253,0.65621,0.662518084,0.663319468,0.662187219,0.649893284
254,0.65634,0.662566245,0.663333058,0.662363708,0.649845541
255,0.65648,0.662622809,0.663352251,0.6624704,0.649686575
256,0.65661,0.662696421,0.663393557,0.662530124,0.649501145
257,0.65675,0.662781537,0.663470864,0.662557721,0.64942193
258,0.65688,0.662895501,0.663577497,0.662646234,0.649339199
259,0.65702,0.663027585,0.663716018,0.66276294,0.649265349
260,0.65715,0.663173676,0.663886189,0.662884116,0.649278641
261,0.65728,0.663334012,0.664081097,0.66303283,0.649366915
262,0.65742,0.663511813,0.664292514,0.663217247,0.649460971
263,0.65755,0.663708508,0.664516807,0.66341114,0.64953053
264,0.65769,0.663908303,0.664758146,0.663562834,0.6496889
265,0.65782,0.664114654,0.665008545,0.663713753,0.649918914
266,0.65796,0.664322793,0.665261328,0.663865864,0.650211453
267,0.65809,0.664530694,0.665506959,0.664027631,0.650528193
268,0.65823,0.664740503,0.665736675,0.664209843,0.650774717
269,0.65836,0.664949119,0.66595304,0.66437012,0.650972605
270,0.65849,0.665149629,0.666160524,0.664493918,0.651198208
271,0.65863,0.665346384,0.666357338,0.66461724,0.651438177
272,0.65876,0.665531278,0.666544259,0.664732099,0.651736319
273,0.6589,0.665711284,0.666712761,0.664878786,0.6520105
274,0.65903,0.6658777,0.666862726,0.665034294,0.652238071
275,0.65917,0.666029751,0.666996777,0.665170908,0.652468801
276,0.6593,0.666175663,0.667112708,0.665319622,0.6526438
277,0.65943,0.666316152,0.667215645,0.665463805,0.652750909
278,0.65957,0.666452944,0.667312205,0.665590346,0.652815342
279,0.6597,0.666586518,0.667408824,0.665702641,0.652865052
280,0.65984,0.666715622,0.667510927,0.665796816,0.652972519
281,0.65997,0.666842043,0.667615891,0.665910721,0.653113902
282,0.66011,0.666956425,0.667723298,0.666024089,0.653346896
283,0.66024,0.667060912,0.667823136,0.666172445,0.653606117
284,0.66038,0.667158544,0.667909026,0.666350901,0.653808832
285,0.66051,0.667243779,0.667983949,0.666509509,0.653993785
286,0.66064,0.667312503,0.668050349,0.666638494,0.654220164
287,0.66078,0.667382777,0.668101728,0.666796386,0.654358089
288,0.66091,0.667445719,0.668147802,0.666924417,0.654464722
289,0.66105,0.667504966,0.668191016,0.667038739,0.654550374
290,0.66118,0.667565405,0.668234468,0.667155564,0.654594719
291,0.66132,0.667627752,0.668283641,0.667266965,0.65461731
292,0.66145,0.667699933,0.668341398,0.667386413,0.65460223
293,0.66159,0.667779803,0.668414295,0.667497158,0.654596686
294,0.66172,0.667877972,0.668501794,0.667630851,0.654547691
295,0.66185,0.667985141,0.668612063,0.667749226,0.654526114
296,0.66199,0.668109417,0.668742716,0.667882085,0.654506147
297,0.66212,0.668250322,0.668896675,0.668012202,0.65452075
298,0.66226,0.668406129,0.669070959,0.668155551,0.654547811
299,0.66239,0.668580353,0.669262707,0.668317795,0.65453887
300,0.66253,0.668770254,0.669477522,0.668450654,0.654589057
301,0.66266,0.668978035,0.66970998,0.668598413,0.654657245
302,0.66279,0.669196486,0.669960976,0.66873914,0.65478003
303,0.66293,0.66940999,0.67022866,0.668850899,0.655080736
304,0.66306,0.669626534,0.67049408,0.669005454,0.65547055
305,0.6632,0.669829726,0.670746088,0.669178188,0.655929744
306,0.66333,0.670022428,0.670968711,0.669382334,0.65635246
307,0.66347,0.670196652,0.671158612,0.669579983,0.656703413
308,0.6636,0.670360267,0.671316445,0.669754386,0.656965435
309,0.66374,0.67051667,0.671448529,0.669896781,0.657148838
310,0.66387,0.670660734,0.671565413,0.669997692,0.65732348
311,0.664,0.670802534,0.671668351,0.670109034,0.657432437
312,0.66414,0.670933843,0.671767473,0.670195878,0.657563031
313,0.66427,0.671071053,0.671858966,0.670321226,0.657618999
314,0.66441,0.67121321,0.671949327,0.6704638,0.65756321
315,0.66454,0.671354413,0.672053337,0.670564175,0.657533705
316,0.66468,0.671506226,0.672171175,0.67067945,0.657504439
317,0.66481,0.671667695,0.672307312,0.670804679,0.657478452
318,0.66495,0.671839774,0.672463417,0.670931637,0.657483876
319,0.66508,0.672019422,0.672639251,0.671058118,0.657561064
320,0.66521,0.672201633,0.672830403,0.671195328,0.657718778
321,0.66535,0.672382534,0.673030198,0.67134136,0.657969475
322,0.66548,0.672567844,0.673224211,0.671539068,0.658167005
323,0.66562,0.672751248,0.673414946,0.671717823,0.658342421
324,0.66575,0.672940373,0.673600554,0.671887398,0.658467531
325,0.66589,0.673131943,0.673786938,0.672030389,0.658567667
326,0.66602,0.67332828,0.673977792,0.672150314,0.65867579
327,0.66616,0.673525631,0.67417562,0.672253013,0.658841848
328,0.66629,0.67372191,0.67437619,0.672366142,0.65906316
329,0.66642,0.673913062,0.6745736,0.672495306,0.65933758
330,0.66656,0.674091816,0.67476058,0.672642052,0.659652233
331,0.66669,0.674264789,0.674928367,0.672820628,0.65992552
332,0.66683,0.674421847,0.675078988,0.67298466,0.660185635
333,0.66696,0.674564719,0.675211787,0.673134685,0.660441518
334,0.6671,0.674691975,0.675328493,0.673263013,0.660731733
335,0.66723,0.674799383,0.675426424,0.673384607,0.661067128
336,0.66736,0.674892426,0.675497532,0.673544943,0.661319852
337,0.6675,0.674974978,0.675545454,0.673699558,0.661475062
338,0.66763,0.67505157,0.675576329,0.673842371,0.661514342
339,0.66777,0.675133348,0.675600469,0.673973799,0.661416471
340,0.6679,0.675224543,0.675635636,0.674068153,0.661253929
341,0.66804,0.67532438,0.675696492,0.674128115,0.661133289
342,0.66817,0.675447345,0.675783753,0.674222946,0.660997152
343,0.66831,0.675583184,0.675905049,0.674320459,0.660908163
344,0.66844,0.675733984,0.676059067,0.674429417,0.660907805
345,0.66857,0.675890326,0.676241517,0.674551964,0.661036193
346,0.66871,0.676047862,0.676441312,0.674696743,0.661300957
347,0.66884,0.676205814,0.676641285,0.67489028,0.661601126
348,0.66898,0.676349759,0.676835299,0.675071895,0.661976933
349,0.66911,0.676490903,0.677007914,0.67527777,0.662319303
350,0.66925,0.676624775,0.677157462,0.675478041,0.662574232
351,0.66938,0.676764071,0.677285135,0.675667822,0.662669539
352,0.66952,0.676908374,0.677407265,0.675794423,0.66268754
353,0.66965,0.677056074,0.677535594,0.6758762,0.662696123
354,0.66978,0.677219272,0.677674592,0.675962031,0.662676513
355,0.66992,0.677391648,0.677831113,0.676047087,0.662667453
356,0.67005,0.677567661,0.678008258,0.676125288,0.662756741
357,0.67019,0.677755237,0.678195536,0.676259577,0.662857473
358,0.67032,0.677947104,0.678392291,0.676412165,0.662978888
359,0.67046,0.678138435,0.678595603,0.67656219,0.663166583
360,0.67059,0.67831701,0.678802013,0.676700771,0.663485169
361,0.67073,0.678489268,0.678997099,0.676870644,0.663864195
362,0.67086,0.678643942,0.679171979,0.677058876,0.664250076
363,0.67099,0.678786457,0.679318309,0.67725873,0.664566517
364,0.67113,0.678919137,0.679438114,0.677434027,0.664809644
365,0.67126,0.679033935,0.679538548,0.677563131,0.665036738
366,0.6714,0.679141819,0.679620504,0.677684665,0.665213048
367,0.67153,0.679235816,0.67969209,0.677776158,0.665404856
368,0.67167,0.679318964,0.679752171,0.677873135,0.665603101
369,0.6718,0.679395139,0.679798961,0.677998364,0.665750325
370,0.67193,0.679464996,0.679835856,0.67813164,0.665839851
371,0.67207,0.679526746,0.679868877,0.678258777,0.665892839
372,0.6722,0.67959708,0.679900706,0.678399682,0.665862322
373,0.67234,0.67966795,0.679944396,0.678510606,0.66582942
374,0.67247,0.679739118,0.680005372,0.678597093,0.665878057
375,0.67261,0.679819345,0.68007797,0.678719938,0.665936172
376,0.67274,0.679910004,0.68016088,0.678870976,0.665952444
377,0.67288,0.680012107,0.680255949,0.679027498,0.66591239
378,0.67301,0.680124164,0.680370331,0.679154932,0.665887296
379,0.67314,0.68024385,0.680507243,0.679258585,0.665950954
380,0.67328,0.680373549,0.680660844,0.679384291,0.666066587
381,0.67341,0.68051362,0.680825949,0.679531097,0.666205943
382,0.67355,0.680662096,0.680997431,0.67969507,0.666333497
383,0.67368,0.68081069,0.681177139,0.679833651,0.666522741
384,0.67382,0.680958152,0.681358993,0.67997086,0.666778207
385,0.67395,0.68109864,0.681536436,0.680118322,0.667077482
386,0.67409,0.681236982,0.681700826,0.68028605,0.667358816
387,0.67422,0.681378007,0.681846797,0.680477977,0.667522132
388,0.67435,0.681503594,0.681987405,0.680595875,0.6677351
389,0.67449,0.681617975,0.68211931,0.680692732,0.668040156
390,0.67462,0.68171829,0.682236373,0.680806339,0.668412566
391,0.67476,0.681808591,0.682326317,0.680981636,0.668695629
392,0.67489,0.681892455,0.682391107,0.681164563,0.668848097
393,0.67503,0.681968272,0.682440996,0.681308568,0.668925583
394,0.67516,0.682050765,0.682482481,0.681444824,0.668891609
395,0.67529,0.682132781,0.682533443,0.681526899,0.668867469
396,0.67543,0.682216167,0.682598174,0.681598425,0.668891072
397,0.67556,0.682308376,0.68267554,0.681694686,0.668938577
398,0.6757,0.682406723,0.68276298,0.681827843,0.668956101
399,0.67583,0.68250519,0.682864904,0.681947649,0.669020653
400,0.67597,0.682608843,0.682976007,0.682087719,0.669104099
401,0.6761,0.682720959,0.683095455,0.682238579,0.669196486
402,0.67624,0.682832778,0.68322438,0.682375789,0.669346452
403,0.67637,0.682954013,0.683354378,0.682548761,0.66944927
404,0.6765,0.683085978,0.683488548,0.682718575,0.669490933
405,0.67664,0.683234036,0.683630526,0.682874441,0.669466019
406,0.67677,0.683391571,0.683790445,0.682991505,0.669445336
407,0.67691,0.68355751,0.68397361,0.6830706,0.669533134
408,0.67704,0.683725059,0.684175253,0.683149874,0.669776917
409,0.67718,0.683889568,0.684380829,0.683272243,0.670133352
410,0.67731,0.684051752,0.684571445,0.683471024,0.67044723
411,0.67745,0.6842134,0.684741795,0.683696091,0.670640945
412,0.67758,0.684370816,0.684899688,0.683879197,0.670769393
413,0.67771,0.684533656,0.685051024,0.684029818,0.670845687
414,0.67785,0.684702516,0.685204983,0.684144557,0.670915544
415,0.67798,0.684886456,0.685361564,0.684278727,0.67089659
416,0.67812,0.685080945,0.685532868,0.684379697,0.670873165
417,0.67825,0.685286462,0.685721934,0.684476078,0.670872509
418,0.67839,0.685492098,0.685933113,0.684552491,0.671000719
419,0.67852,0.685704887,0.686154068,0.684678018,0.671191871
420,0.67866,0.685922801,0.686375916,0.684850931,0.671377122
421,0.67879,0.686141551,0.686594963,0.685039937,0.671532094
422,0.67892,0.686365783,0.686811447,0.685220897,0.671659112
423,0.67906,0.686589599,0.687030435,0.685366094,0.671823621
424,0.67919,0.686814487,0.687248766,0.685513079,0.671994448
425,0.67933,0.687043309,0.687465191,0.685664713,0.672140718
426,0.67946,0.687272727,0.687681854,0.685801685,0.672286749
427,0.6796,0.687491655,0.687902808,0.685895026,0.672555625
428,0.67973,0.687705934,0.688115239,0.686024964,0.672872066
429,0.67986,0.687903047,0.688314319,0.686169386,0.673230648
430,0.68,0.688085914,0.688489556,0.686341822,0.673566341
431,0.68013,0.688262761,0.688634932,0.686547339,0.673766971
432,0.68027,0.688423276,0.688764513,0.686688006,0.673960686
433,0.6804,0.688581765,0.688876569,0.686836421,0.674073577
434,0.68054,0.688733518,0.68898356,0.686952114,0.67416209
435,0.68067,0.688883245,0.689088762,0.687062621,0.674224794
436,0.68081,0.689031303,0.689197302,0.687171221,0.674272895
437,0.68094,0.689176083,0.689315081,0.687254012,0.67440474
438,0.68107,0.689311564,0.689437032,0.68735534,0.674620092
439,0.68121,0.689434528,0.689555526,0.687487483,0.674892604
440,0.68134,0.689549744,0.68965894,0.687676013,0.675099432
441,0.68148,0.689652503,0.689751208,0.68784368,0.675289631
442,0.68161,0.68974936,0.689831734,0.688001513,0.675455034
443,0.68175,0.689841688,0.689903378,0.688154638,0.675568283
444,0.68188,0.689944863,0.689968348,0.688316166,0.675561428
445,0.68202,0.690048218,0.690042555,0.688423812,0.675537467
446,0.68215,0.690145552,0.690134823,0.688479543,0.675629675
447,0.68228,0.690241992,0.690238476,0.688560724,0.675812662
448,0.68242,0.690337956,0.690344751,0.688685179,0.676036358
449,0.68255,0.690430701,0.690444589,0.688856006,0.676219821
450,0.68269,0.690519631,0.69053787,0.689028621,0.676361799
451,0.68282,0.690606833,0.690627038,0.689182103,0.676487088
452,0.68296,0.690690458,0.690714478,0.689321101,0.676606059
453,0.68309,0.69076997,0.690804064,0.689434826,0.676771879
454,0.68323,0.690848827,0.690891445,0.689562976,0.676945388
455,0.68336,0.690918565,0.69097811,0.689676523,0.677180052
456,0.68349,0.690992117,0.691053092,0.689839602,0.67735076
457,0.68363,0.691053569,0.691124022,0.689970553,0.677541673
458,0.68376,0.691110432,0.691186011,0.690112829,0.677708268
459,0.6839,0.691162288,0.691241324,0.690255582,0.677835464
460,0.68403,0.691214323,0.691292524,0.690392017,0.677919865
461,0.68417,0.691269994,0.691344321,0.690514803,0.677979469
462,0.6843,0.691325724,0.691401124,0.690623105,0.678049684
463,0.68443,0.691395223,0.691460431,0.690764308,0.67804575
464,0.68457,0.691458881,0.691535354,0.690858245,0.678105414
465,0.6847,0.691530764,0.691620529,0.690967143,0.678210199
466,0.68484,0.691606581,0.691713512,0.691098511,0.678334832
467,0.68497,0.691693604,0.691809356,0.691261768,0.678413391
468,0.68511,0.691782176,0.691912293,0.691411972,0.678477168
469,0.68524,0.691877842,0.692023158,0.691552401,0.678535223
470,0.68538,0.691984415,0.692143321,0.691688061,0.678585351
471,0.68551,0.692103922,0.692274213,0.691823661,0.678617775
472,0.68564,0.692239165,0.692417681,0.691957235,0.678631008
473,0.68578,0.692389369,0.692575216,0.692092299,0.678618789
474,0.68591,0.692553461,0.692751825,0.692211509,0.678626835
475,0.68605,0.692729592,0.692948997,0.692318678,0.678705275
476,0.68618,0.692925394,0.693159819,0.692459583,0.678795457
477,0.68632,0.693128586,0.693383694,0.692608416,0.678903341
478,0.68645,0.693337381,0.693619251,0.692745388,0.679076195
479,0.68659,0.693544924,0.693861127,0.692880452,0.67933619
480,0.68672,0.69375658,0.694097102,0.693058372,0.679583371
481,0.68685,0.693977296,0.694323123,0.693250537,0.67976892
482,0.68699,0.694194674,0.694543004,0.693417132,0.679920673
483,0.68712,0.694419622,0.694758177,0.693566501,0.680037558
484,0.68726,0.69464922,0.694973111,0.693697333,0.680137038
485,0.68739,0.694877863,0.695193529,0.693796873,0.680294156
486,0.68753,0.695108294,0.695415556,0.693905234,0.680507064
487,0.68766,0.695327461,0.69563669,0.694017828,0.680808425
488,0.68779,0.695528448,0.69584775,0.694145381,0.681208491
489,0.68793,0.695716918,0.696032524,0.694338918,0.681566894
490,0.68806,0.695898056,0.696187615,0.69455409,0.681814492
491,0.6882,0.69605422,0.696323991,0.694700539,0.682079256
492,0.68833,0.696202159,0.696436882,0.694855094,0.682284296
493,0.68847,0.696342945,0.696532488,0.695003629,0.68240124
494,0.6886,0.696479499,0.696619749,0.695118904,0.682480872
495,0.68874,0.696625173,0.696700454,0.695252597,0.682451785
496,0.68887,0.696776986,0.696787834,0.695373356,0.682334244
497,0.689,0.696941853,0.696893394,0.695475996,0.682169199
498,0.68914,0.697112441,0.697031498,0.695533454,0.68209523
499,0.68927,0.697292566,0.697199941,0.695601046,0.682147801
500,0.68941,0.697474182,0.697392046,0.695697904,0.682343841
501,0.68954,0.697654545,0.697591901,0.695854127,0.682616651
502,0.68968,0.69781816,0.697791398,0.696012974,0.683016896
503,0.68981,0.697966158,0.697971642,0.69621563,0.683449805
504,0.68995,0.698091984,0.698126078,0.696411252,0.683916092
505,0.69008,0.698186874,0.698245823,0.696597993,0.684392929
506,0.69021,0.698259592,0.698325217,0.696776807,0.684839904
507,0.69035,0.698307037,0.698362291,0.696951985,0.685196579
508,0.69048,0.698331356,0.698362648,0.697097361,0.685465932
509,0.69062,0.698337793,0.698332846,0.697218835,0.685643911
510,0.69075,0.698339105,0.698279798,0.697342694,0.685675621
511,0.69089,0.69834584,0.698216796,0.697461307,0.68553561
512,0.69102,0.69836688,0.698161185,0.69756937,0.685219169
513,0.69116,0.698414683,0.698136747,0.697631717,0.684828401
514,0.69129,0.698483348,0.698162675,0.697654247,0.684492826
515,0.69142,0.698583186,0.698242605,0.697702527,0.684226811
516,0.69156,0.698706746,0.698377967,0.697774291,0.684084535
517,0.69169,0.698859334,0.698558509,0.697904468,0.684028387
518,0.69183,0.699031472,0.698777854,0.698063433,0.684070766
519,0.69196,0.699219286,0.699026108,0.698242366,0.684208393
520,0.6921,0.699419379,0.699292719,0.698433697,0.684423625
521,0.69223,0.6996153,0.699572146,0.69859004,0.684800267
522,0.69236,0.699804544,0.69984591,0.698759675,0.685294986
523,0.6925,0.699982643,0.700097263,0.698951364,0.685836732
524,0.69263,0.700157166,0.700308681,0.69919312,0.686253071
525,0.69277,0.700318217,0.700484693,0.699400127,0.686544776
526,0.6929,0.700467944,0.700634241,0.699539065,0.686781108
