Time/s,True_SOC,UKF_SOC,UKF_errors
4223,0.56747,5.67E-01,6E-05
4224,0.56737,5.67E-01,5E-05
4225,0.56728,5.67E-01,5E-05
4226,0.56718,5.67E-01,6E-05
4227,0.56709,5.67E-01,6E-05
4228,0.56699,5.67E-01,6E-05
4229,0.5669,5.67E-01,7E-05
4230,0.5668,5.67E-01,6E-05
4231,0.56671,5.67E-01,7E-05
4232,0.56661,5.67E-01,6E-05
4233,0.56652,5.66E-01,6E-05
4234,0.56642,5.66E-01,6E-05
4235,0.56632,5.66E-01,5E-05
4236,0.56623,5.66E-01,5E-05
4237,0.56613,5.66E-01,6E-05
4238,0.56604,5.66E-01,6E-05
4239,0.56594,5.66E-01,6E-05
4240,0.56585,5.66E-01,6E-05
4241,0.56575,5.66E-01,5E-05
4242,0.56566,5.66E-01,6E-05
4243,0.56556,5.66E-01,6E-05
4244,0.56547,5.65E-01,6E-05
4245,0.56537,5.65E-01,6E-05
4246,0.56528,5.65E-01,7E-05
4247,0.56518,5.65E-01,6E-05
4248,0.56509,5.65E-01,7E-05
4249,0.56499,5.65E-01,7E-05
4250,0.56489,5.65E-01,6E-05
4251,0.5648,5.65E-01,7E-05
4252,0.5647,5.65E-01,7E-05
4253,0.56461,5.65E-01,7E-05
4254,0.56451,5.64E-01,7E-05
4255,0.56442,5.64E-01,7E-05
4256,0.56432,5.64E-01,7E-05
4257,0.56423,5.64E-01,8E-05
4258,0.56413,5.64E-01,8E-05
4259,0.56404,5.64E-01,8E-05
4260,0.56394,5.64E-01,7E-05
4261,0.56385,5.64E-01,8E-05
4262,0.56375,5.64E-01,7E-05
4263,0.56366,5.64E-01,7E-05
4264,0.56366,5.64E-01,7E-05
4265,0.56366,5.64E-01,7E-05
4266,0.56366,5.64E-01,6E-05
4267,0.56366,5.64E-01,6E-05
4268,0.56366,5.64E-01,5E-05
4269,0.56366,5.64E-01,6E-05
4270,0.56366,5.64E-01,5E-05
4271,0.56366,5.64E-01,6E-05
4272,0.56366,5.64E-01,6E-05
4273,0.56366,5.64E-01,6E-05
4274,0.56366,5.64E-01,5E-05
4275,0.56366,5.64E-01,6E-05
4276,0.56366,5.64E-01,7E-05
4277,0.56366,5.64E-01,6E-05
4278,0.56366,5.64E-01,6E-05
4279,0.56366,5.64E-01,6E-05
4280,0.56366,5.64E-01,6E-05
4281,0.56366,5.64E-01,6E-05
4282,0.56366,5.64E-01,6E-05
4283,0.56366,5.64E-01,6E-05
4284,0.56366,5.64E-01,6E-05
4285,0.56366,5.64E-01,6E-05
4286,0.56366,5.64E-01,6E-05
4287,0.56366,5.64E-01,5E-05
4288,0.56366,5.64E-01,6E-05
4289,0.56366,5.64E-01,6E-05
4290,0.56366,5.64E-01,6E-05
4291,0.56366,5.64E-01,6E-05
4292,0.56366,5.64E-01,6E-05
4293,0.56366,5.64E-01,6E-05
4294,0.56366,5.64E-01,6E-05
4295,0.56366,5.64E-01,6E-05
4296,0.56366,5.64E-01,7E-05
4297,0.56366,5.64E-01,6E-05
4298,0.56366,5.64E-01,6E-05
4299,0.56366,5.64E-01,7E-05
4300,0.56366,5.64E-01,6E-05
4301,0.56366,5.64E-01,7E-05
4302,0.56366,5.64E-01,7E-05
4303,0.56366,5.64E-01,7E-05
4304,0.56366,5.64E-01,7E-05
4305,0.56366,5.64E-01,7E-05
4306,0.56366,5.64E-01,6E-05
4307,0.56366,5.64E-01,6E-05
4308,0.56366,5.64E-01,7E-05
4309,0.56366,5.64E-01,7E-05
4310,0.56366,5.64E-01,6E-05
4311,0.56366,5.64E-01,6E-05
4312,0.56366,5.64E-01,6E-05
4313,0.56366,5.64E-01,5E-05
4314,0.5636,5.64E-01,5E-05
4315,0.56355,5.64E-01,5E-05
4316,0.5635,5.63E-01,5E-05
4317,0.56345,5.63E-01,4E-05
4318,0.5634,5.63E-01,5E-05
4319,0.56335,5.63E-01,5E-05
4320,0.5633,5.63E-01,5E-05
4321,0.56325,5.63E-01,5E-05
4322,0.56319,5.63E-01,4E-05
4323,0.56314,5.63E-01,4E-05
4324,0.56309,5.63E-01,4E-05
4325,0.56304,5.63E-01,5E-05
4326,0.56299,5.63E-01,6E-05
4327,0.56294,5.63E-01,6E-05
4328,0.56289,5.63E-01,6E-05
4329,0.56284,5.63E-01,6E-05
4330,0.56278,5.63E-01,5E-05
4331,0.56273,5.63E-01,6E-05
4332,0.56268,5.63E-01,6E-05
4333,0.56263,5.63E-01,6E-05
4334,0.56258,5.63E-01,7E-05
4335,0.56253,5.62E-01,7E-05
4336,0.56248,5.62E-01,7E-05
4337,0.56243,5.62E-01,7E-05
4338,0.56237,5.62E-01,6E-05
4339,0.56232,5.62E-01,6E-05
4340,0.56227,5.62E-01,6E-05
4341,0.56222,5.62E-01,6E-05
4342,0.56217,5.62E-01,7E-05
4343,0.56212,5.62E-01,6E-05
4344,0.56207,5.62E-01,6E-05
4345,0.56202,5.62E-01,6E-05
4346,0.56197,5.62E-01,6E-05
4347,0.56191,5.62E-01,5E-05
4348,0.56186,5.62E-01,5E-05
4349,0.56181,5.62E-01,5E-05
4350,0.56176,5.62E-01,5E-05
4351,0.56171,5.62E-01,5E-05
4352,0.56166,5.62E-01,5E-05
4353,0.56161,5.62E-01,5E-05
4354,0.56156,5.62E-01,5E-05
4355,0.5615,5.61E-01,5E-05
4356,0.56145,5.61E-01,5E-05
4357,0.5614,5.61E-01,5E-05
4358,0.56135,5.61E-01,5E-05
4359,0.5613,5.61E-01,6E-05
4360,0.56125,5.61E-01,6E-05
4361,0.5612,5.61E-01,6E-05
4362,0.56115,5.61E-01,6E-05
4363,0.56109,5.61E-01,5E-05
4364,0.56104,5.61E-01,6E-05
4365,0.56099,5.61E-01,6E-05
4366,0.56094,5.61E-01,6E-05
4367,0.56089,5.61E-01,6E-05
4368,0.56084,5.61E-01,6E-05
4369,0.56079,5.61E-01,7E-05
4370,0.56074,5.61E-01,6E-05
4371,0.56069,5.61E-01,6E-05
4372,0.56063,5.61E-01,6E-05
4373,0.56058,5.61E-01,6E-05
4374,0.56053,5.60E-01,5E-05
4375,0.56048,5.60E-01,5E-05
4376,0.56043,5.60E-01,5E-05
4377,0.56038,5.60E-01,5E-05
4378,0.56033,5.60E-01,5E-05
4379,0.56028,5.60E-01,6E-05
4380,0.56022,5.60E-01,4E-05
4381,0.56017,5.60E-01,4E-05
4382,0.56012,5.60E-01,5E-05
4383,0.56007,5.60E-01,4E-05
4384,0.56002,5.60E-01,4E-05
4385,0.55997,5.60E-01,3E-05
4386,0.55992,5.60E-01,4E-05
4387,0.55987,5.60E-01,4E-05
4388,0.55981,5.60E-01,3E-05
4389,0.55976,5.60E-01,3E-05
4390,0.55971,5.60E-01,4E-05
4391,0.55966,5.60E-01,4E-05
4392,0.55961,5.60E-01,4E-05
4393,0.55956,5.60E-01,4E-05
4394,0.55951,5.59E-01,4E-05
4395,0.55946,5.59E-01,4E-05
4396,0.55941,5.59E-01,4E-05
4397,0.55935,5.59E-01,3E-05
4398,0.5593,5.59E-01,4E-05
4399,0.55925,5.59E-01,4E-05
4400,0.5592,5.59E-01,4E-05
4401,0.55915,5.59E-01,4E-05
4402,0.5591,5.59E-01,5E-05
4403,0.55905,5.59E-01,4E-05
4404,0.559,5.59E-01,5E-05
4405,0.55894,5.59E-01,3E-05
4406,0.55889,5.59E-01,2E-05
4407,0.55884,5.59E-01,3E-05
4408,0.55879,5.59E-01,3E-05
4409,0.55874,5.59E-01,4E-05
4410,0.55869,5.59E-01,4E-05
4411,0.55864,5.59E-01,4E-05
4412,0.55859,5.59E-01,5E-05
4413,0.55853,5.59E-01,3E-05
4414,0.55853,5.58E-01,4E-05
4415,0.55853,5.58E-01,5E-05
4416,0.55853,5.58E-01,5E-05
4417,0.55853,5.58E-01,6E-05
4418,0.55853,5.58E-01,5E-05
4419,0.55853,5.58E-01,4E-05
4420,0.55853,5.58E-01,4E-05
4421,0.55853,5.58E-01,4E-05
4422,0.55853,5.58E-01,4E-05
4423,0.55853,5.58E-01,5E-05
4424,0.55853,5.58E-01,5E-05
4425,0.55853,5.58E-01,5E-05
4426,0.55853,5.58E-01,5E-05
4427,0.55853,5.58E-01,5E-05
4428,0.55853,5.58E-01,6E-05
4429,0.55853,5.58E-01,5E-05
4430,0.55853,5.58E-01,6E-05
4431,0.55853,5.58E-01,6E-05
4432,0.55853,5.58E-01,5E-05
4433,0.55853,5.58E-01,6E-05
4434,0.55853,5.58E-01,5E-05
4435,0.55853,5.58E-01,5E-05
4436,0.55853,5.58E-01,5E-05
4437,0.55853,5.58E-01,6E-05
4438,0.55853,5.58E-01,6E-05
4439,0.55853,5.58E-01,6E-05
4440,0.55853,5.58E-01,6E-05
4441,0.55853,5.58E-01,6E-05
4442,0.55853,5.58E-01,5E-05
4443,0.55853,5.58E-01,6E-05
4444,0.55853,5.58E-01,6E-05
4445,0.55853,5.58E-01,7E-05
4446,0.55853,5.58E-01,7E-05
4447,0.55853,5.58E-01,6E-05
4448,0.55853,5.58E-01,6E-05
4449,0.55853,5.58E-01,6E-05
4450,0.55853,5.58E-01,6E-05
4451,0.55853,5.58E-01,6E-05
4452,0.55853,5.58E-01,7E-05
4453,0.55853,5.58E-01,7E-05
4454,0.55853,5.58E-01,6E-05
4455,0.55853,5.58E-01,6E-05
4456,0.55853,5.58E-01,7E-05
4457,0.55853,5.58E-01,7E-05
4458,0.55853,5.58E-01,7E-05
4459,0.55853,5.58E-01,6E-05
4460,0.55853,5.58E-01,6E-05
4461,0.55853,5.58E-01,6E-05
4462,0.55853,5.58E-01,7E-05
4463,0.55853,5.58E-01,7E-05
4464,0.55821,5.58E-01,7E-05
4465,0.55789,5.58E-01,8E-05
4466,0.55757,5.57E-01,8E-05
4467,0.55725,5.57E-01,8E-05
4468,0.55692,5.57E-01,7E-05
4469,0.5566,5.57E-01,7E-05
4470,0.55628,5.56E-01,8E-05
4471,0.55596,5.56E-01,8E-05
4472,0.55563,5.56E-01,7E-05
4473,0.55531,5.55E-01,7E-05
4474,0.55499,5.55E-01,7E-05
4475,0.55467,5.55E-01,7E-05
4476,0.55434,5.54E-01,7E-05
4477,0.55402,5.54E-01,7E-05
4478,0.5537,5.54E-01,7E-05
4479,0.55338,5.53E-01,7E-05
4480,0.55305,5.53E-01,6E-05
4481,0.55273,5.53E-01,7E-05
4482,0.55241,5.52E-01,6E-05
4483,0.55209,5.52E-01,7E-05
4484,0.55176,5.52E-01,6E-05
4485,0.55144,5.51E-01,7E-05
4486,0.55112,5.51E-01,7E-05
4487,0.5508,5.51E-01,7E-05
4488,0.55047,5.50E-01,7E-05
4489,0.55015,5.50E-01,7E-05
4490,0.54983,5.50E-01,8E-05
4491,0.54951,5.49E-01,8E-05
4492,0.54919,5.49E-01,8E-05
4493,0.54886,5.49E-01,7E-05
4494,0.54854,5.48E-01,8E-05
4495,0.54822,5.48E-01,8E-05
4496,0.5479,5.48E-01,9E-05
4497,0.54757,5.47E-01,8E-05
4498,0.54725,5.47E-01,9E-05
4499,0.54693,5.47E-01,9E-05
4500,0.54661,5.47E-01,1E-04
4501,0.54628,5.46E-01,8E-05
4502,0.54596,5.46E-01,9E-05
4503,0.54564,5.46E-01,9E-05
4504,0.54532,5.45E-01,9E-05
4505,0.54499,5.45E-01,8E-05
4506,0.54467,5.45E-01,8E-05
4507,0.54435,5.44E-01,9E-05
4508,0.54403,5.44E-01,9E-05
4509,0.5437,5.44E-01,9E-05
4510,0.54338,5.43E-01,9E-05
4511,0.54306,5.43E-01,9E-05
4512,0.54274,5.43E-01,9E-05
4513,0.54241,5.42E-01,9E-05
4514,0.54241,5.42E-01,9E-05
4515,0.54241,5.42E-01,9E-05
4516,0.54241,5.42E-01,9E-05
4517,0.54241,5.42E-01,9E-05
4518,0.54241,5.42E-01,9E-05
4519,0.54241,5.42E-01,1E-04
4520,0.54241,5.42E-01,9E-05
4521,0.54241,5.42E-01,1E-04
4522,0.54241,5.42E-01,9E-05
4523,0.54241,5.42E-01,9E-05
4524,0.54241,5.42E-01,1E-04
4525,0.54241,5.42E-01,9E-05
4526,0.54241,5.42E-01,1E-04
4527,0.54241,5.42E-01,9E-05
4528,0.54241,5.42E-01,9E-05
4529,0.54241,5.42E-01,8E-05
4530,0.54241,5.42E-01,8E-05
4531,0.54241,5.42E-01,8E-05
4532,0.54241,5.42E-01,8E-05
4533,0.54241,5.42E-01,8E-05
4534,0.54241,5.42E-01,8E-05
4535,0.54241,5.42E-01,8E-05
4536,0.54241,5.42E-01,8E-05
4537,0.54241,5.42E-01,7E-05
4538,0.54241,5.42E-01,7E-05
4539,0.54241,5.42E-01,8E-05
4540,0.54241,5.42E-01,7E-05
4541,0.54241,5.42E-01,7E-05
4542,0.54241,5.42E-01,6E-05
4543,0.54241,5.42E-01,7E-05
4544,0.54241,5.42E-01,7E-05
4545,0.54241,5.42E-01,7E-05
4546,0.54241,5.42E-01,7E-05
4547,0.54241,5.42E-01,7E-05
4548,0.54241,5.42E-01,8E-05
4549,0.54241,5.42E-01,8E-05
4550,0.54241,5.42E-01,8E-05
4551,0.54241,5.42E-01,8E-05
4552,0.54241,5.42E-01,8E-05
4553,0.54241,5.42E-01,8E-05
4554,0.54241,5.42E-01,8E-05
4555,0.54241,5.42E-01,8E-05
4556,0.54241,5.42E-01,8E-05
4557,0.54241,5.42E-01,8E-05
4558,0.54241,5.42E-01,8E-05
4559,0.54241,5.42E-01,8E-05
4560,0.54241,5.42E-01,8E-05
4561,0.54241,5.42E-01,8E-05
4562,0.54241,5.42E-01,9E-05
4563,0.54241,5.42E-01,9E-05
4564,0.54241,5.42E-01,9E-05
4565,0.54241,5.42E-01,9E-05
4566,0.54241,5.42E-01,9E-05
4567,0.54241,5.42E-01,1E-04
4568,0.54241,5.42E-01,1E-04
4569,0.54241,5.42E-01,1E-04
4570,0.54241,5.42E-01,9E-05
4571,0.54241,5.42E-01,9E-05
4572,0.54241,5.42E-01,9E-05
4573,0.54241,5.42E-01,9E-05
4574,0.54241,5.42E-01,8E-05
4575,0.54241,5.42E-01,9E-05
4576,0.54241,5.42E-01,9E-05
4577,0.54241,5.42E-01,9E-05
4578,0.54241,5.42E-01,9E-05
4579,0.54241,5.42E-01,9E-05
4580,0.54241,5.42E-01,9E-05
4581,0.54241,5.42E-01,9E-05
4582,0.54241,5.42E-01,1E-04
4583,0.54241,5.42E-01,9E-05
4584,0.54241,5.42E-01,1E-04
4585,0.54241,5.42E-01,1E-04
4586,0.54241,5.42E-01,1E-04
4587,0.54241,5.42E-01,1E-04
4588,0.54241,5.42E-01,1E-04
4589,0.54241,5.42E-01,0.00011
4590,0.54241,5.42E-01,1E-04
4591,0.54241,5.42E-01,1E-04
4592,0.54241,5.42E-01,0.00011
4593,0.54241,5.42E-01,0.00011
4594,0.54241,5.42E-01,0.00011
4595,0.54241,5.42E-01,0.00011
4596,0.54241,5.42E-01,0.00011
4597,0.54241,5.42E-01,0.00011
4598,0.54241,5.42E-01,0.00012
4599,0.54241,5.42E-01,0.00011
4600,0.54241,5.42E-01,0.00012
4601,0.54241,5.42E-01,0.00011
4602,0.54241,5.42E-01,0.00011
4603,0.54241,5.42E-01,0.00011
4604,0.54241,5.42E-01,0.00012
4605,0.54241,5.42E-01,0.00011
4606,0.54241,5.42E-01,0.00011
4607,0.54241,5.42E-01,0.00011
4608,0.54241,5.42E-01,0.00011
4609,0.54241,5.42E-01,0.00011
4610,0.54241,5.42E-01,0.00011
4611,0.54241,5.42E-01,0.00012
4612,0.54241,5.42E-01,1E-04
4613,0.54241,5.42E-01,1E-04
4614,0.54212,5.42E-01,0.00012
4615,0.54182,5.42E-01,0.00011
4616,0.54152,5.41E-01,0.00011
4617,0.54122,5.41E-01,0.00011
4618,0.54092,5.41E-01,1E-04
4619,0.54062,5.41E-01,1E-04
4620,0.54032,5.40E-01,1E-04
4621,0.54003,5.40E-01,0.00011
4622,0.53973,5.40E-01,0.00011
4623,0.53943,5.39E-01,0.00011
4624,0.53913,5.39E-01,0.00011
4625,0.53883,5.39E-01,0.00011
4626,0.53853,5.38E-01,0.00012
4627,0.53823,5.38E-01,0.00011
4628,0.53793,5.38E-01,0.00011
4629,0.53764,5.38E-01,0.00011
4630,0.53734,5.37E-01,0.00011
4631,0.53704,5.37E-01,1E-04
4632,0.53674,5.37E-01,1E-04
4633,0.53644,5.36E-01,9E-05
4634,0.53614,5.36E-01,9E-05
4635,0.53584,5.36E-01,8E-05
4636,0.53555,5.35E-01,8E-05
4637,0.53525,5.35E-01,8E-05
4638,0.53495,5.35E-01,8E-05
4639,0.53465,5.35E-01,8E-05
4640,0.53435,5.34E-01,8E-05
4641,0.53405,5.34E-01,7E-05
4642,0.53375,5.34E-01,7E-05
4643,0.53346,5.33E-01,8E-05
4644,0.53316,5.33E-01,7E-05
4645,0.53286,5.33E-01,8E-05
4646,0.53256,5.32E-01,9E-05
4647,0.53226,5.32E-01,8E-05
4648,0.53196,5.32E-01,8E-05
4649,0.53166,5.32E-01,8E-05
4650,0.53136,5.31E-01,7E-05
4651,0.53107,5.31E-01,8E-05
4652,0.53077,5.31E-01,8E-05
4653,0.53047,5.30E-01,7E-05
4654,0.53017,5.30E-01,6E-05
4655,0.52987,5.30E-01,6E-05
4656,0.52957,5.30E-01,6E-05
4657,0.52927,5.29E-01,6E-05
4658,0.52898,5.29E-01,7E-05
4659,0.52868,5.29E-01,6E-05
4660,0.52838,5.28E-01,7E-05
4661,0.52808,5.28E-01,8E-05
4662,0.52778,5.28E-01,7E-05
4663,0.52748,5.27E-01,8E-05
4664,0.52718,5.27E-01,8E-05
4665,0.52688,5.27E-01,7E-05
4666,0.52659,5.27E-01,8E-05
4667,0.52629,5.26E-01,8E-05
4668,0.52599,5.26E-01,8E-05
4669,0.52569,5.26E-01,8E-05
4670,0.52539,5.25E-01,9E-05
4671,0.52509,5.25E-01,9E-05
4672,0.52479,5.25E-01,9E-05
4673,0.5245,5.24E-01,1E-04
4674,0.5242,5.24E-01,9E-05
4675,0.5239,5.24E-01,9E-05
4676,0.5236,5.24E-01,9E-05
4677,0.5233,5.23E-01,1E-04
4678,0.523,5.23E-01,1E-04
4679,0.5227,5.23E-01,9E-05
4680,0.52241,5.22E-01,0.00011
4681,0.52211,5.22E-01,0.00011
4682,0.52181,5.22E-01,0.00011
4683,0.52151,5.21E-01,0.00011
4684,0.52121,5.21E-01,1E-04
4685,0.52091,5.21E-01,1E-04
4686,0.52061,5.21E-01,1E-04
4687,0.52031,5.20E-01,0.00011
4688,0.52002,5.20E-01,0.00011
4689,0.51972,5.20E-01,0.00011
4690,0.51942,5.19E-01,0.00011
4691,0.51912,5.19E-01,1E-04
4692,0.51882,5.19E-01,1E-04
4693,0.51852,5.18E-01,9E-05
4694,0.51822,5.18E-01,9E-05
4695,0.51793,5.18E-01,0.00011
4696,0.51763,5.18E-01,0.00011
4697,0.51733,5.17E-01,1E-04
4698,0.51703,5.17E-01,0.00011
4699,0.51673,5.17E-01,1E-04
4700,0.51643,5.16E-01,1E-04
4701,0.51613,5.16E-01,9E-05
4702,0.51583,5.16E-01,9E-05
4703,0.51554,5.15E-01,1E-04
4704,0.51524,5.15E-01,9E-05
4705,0.51494,5.15E-01,8E-05
4706,0.51464,5.15E-01,8E-05
4707,0.51434,5.14E-01,8E-05
4708,0.51404,5.14E-01,8E-05
4709,0.51374,5.14E-01,7E-05
4710,0.51345,5.13E-01,8E-05
4711,0.51315,5.13E-01,8E-05
4712,0.51285,5.13E-01,8E-05
4713,0.51255,5.12E-01,8E-05
4714,0.51221,5.12E-01,8E-05
4715,0.51187,5.12E-01,9E-05
4716,0.51152,5.11E-01,8E-05
4717,0.51118,5.11E-01,8E-05
4718,0.51084,5.11E-01,8E-05
4719,0.5105,5.10E-01,8E-05
4720,0.51016,5.10E-01,8E-05
4721,0.50982,5.10E-01,9E-05
4722,0.50947,5.09E-01,7E-05
4723,0.50913,5.09E-01,7E-05
4724,0.50879,5.09E-01,7E-05
4725,0.50845,5.08E-01,7E-05
4726,0.50811,5.08E-01,8E-05
4727,0.50777,5.08E-01,7E-05
4728,0.50742,5.07E-01,6E-05
4729,0.50708,5.07E-01,7E-05
4730,0.50674,5.07E-01,6E-05
4731,0.5064,5.06E-01,7E-05
4732,0.50606,5.06E-01,8E-05
4733,0.50572,5.06E-01,8E-05
4734,0.50537,5.05E-01,7E-05
4735,0.50503,5.05E-01,7E-05
4736,0.50469,5.05E-01,7E-05
4737,0.50435,5.04E-01,8E-05
4738,0.50401,5.04E-01,7E-05
4739,0.50367,5.04E-01,8E-05
4740,0.50332,5.03E-01,8E-05
4741,0.50298,5.03E-01,8E-05
4742,0.50264,5.03E-01,8E-05
4743,0.5023,5.02E-01,9E-05
4744,0.50196,5.02E-01,9E-05
4745,0.50162,5.02E-01,8E-05
4746,0.50127,5.01E-01,7E-05
4747,0.50093,5.01E-01,8E-05
4748,0.50059,5.01E-01,8E-05
4749,0.50025,5.00E-01,9E-05
4750,0.49991,5.00E-01,9E-05
4751,0.49957,4.99E-01,9E-05
4752,0.49922,4.99E-01,8E-05
4753,0.49888,4.99E-01,8E-05
4754,0.49854,4.98E-01,8E-05
4755,0.4982,4.98E-01,8E-05
4756,0.49786,4.98E-01,9E-05
4757,0.49752,4.97E-01,8E-05
4758,0.49717,4.97E-01,7E-05
4759,0.49683,4.97E-01,7E-05
4760,0.49649,4.96E-01,7E-05
4761,0.49615,4.96E-01,7E-05
4762,0.49581,4.96E-01,7E-05
4763,0.49547,4.95E-01,7E-05
4764,0.49512,4.95E-01,5E-05
4765,0.49478,4.95E-01,6E-05
4766,0.49444,4.94E-01,6E-05
4767,0.4941,4.94E-01,6E-05
4768,0.49376,4.94E-01,6E-05
4769,0.49342,4.93E-01,6E-05
4770,0.49307,4.93E-01,6E-05
4771,0.49273,4.93E-01,6E-05
4772,0.49239,4.92E-01,6E-05
4773,0.49205,4.92E-01,6E-05
4774,0.49171,4.92E-01,6E-05
4775,0.49137,4.91E-01,6E-05
4776,0.49102,4.91E-01,5E-05
4777,0.49068,4.91E-01,5E-05
4778,0.49034,4.90E-01,5E-05
4779,0.49,4.90E-01,6E-05
4780,0.48966,4.90E-01,6E-05
4781,0.48932,4.89E-01,6E-05
4782,0.48897,4.89E-01,5E-05
4783,0.48863,4.89E-01,5E-05
4784,0.48829,4.88E-01,5E-05
4785,0.48795,4.88E-01,6E-05
4786,0.48761,4.88E-01,6E-05
4787,0.48727,4.87E-01,7E-05
4788,0.48692,4.87E-01,6E-05
4789,0.48658,4.87E-01,6E-05
4790,0.48624,4.86E-01,6E-05
4791,0.4859,4.86E-01,6E-05
4792,0.48556,4.86E-01,6E-05
4793,0.48522,4.85E-01,6E-05
4794,0.48487,4.85E-01,5E-05
4795,0.48453,4.84E-01,6E-05
4796,0.48419,4.84E-01,5E-05
4797,0.48385,4.84E-01,5E-05
4798,0.48351,4.83E-01,6E-05
4799,0.48317,4.83E-01,6E-05
4800,0.48282,4.83E-01,5E-05
4801,0.48248,4.82E-01,4E-05
4802,0.48214,4.82E-01,5E-05
4803,0.4818,4.82E-01,5E-05
4804,0.48146,4.81E-01,5E-05
4805,0.48112,4.81E-01,7E-05
4806,0.48077,4.81E-01,5E-05
4807,0.48043,4.80E-01,5E-05
4808,0.48009,4.80E-01,5E-05
4809,0.47975,4.80E-01,5E-05
4810,0.47941,4.79E-01,4E-05
4811,0.47907,4.79E-01,5E-05
4812,0.47872,4.79E-01,4E-05
4813,0.47838,4.78E-01,4E-05
4814,0.47805,4.78E-01,4E-05
4815,0.47771,4.78E-01,4E-05
4816,0.47737,4.77E-01,4E-05
4817,0.47703,4.77E-01,4E-05
4818,0.4767,4.77E-01,4E-05
4819,0.47636,4.76E-01,4E-05
4820,0.47602,4.76E-01,3E-05
4821,0.47568,4.76E-01,3E-05
4822,0.47535,4.75E-01,4E-05
4823,0.47501,4.75E-01,3E-05
4824,0.47467,4.75E-01,3E-05
4825,0.47434,4.74E-01,3E-05
4826,0.474,4.74E-01,3E-05
4827,0.47366,4.74E-01,2E-05
4828,0.47332,4.73E-01,2E-05
4829,0.47299,4.73E-01,2E-05
4830,0.47265,4.73E-01,2E-05
4831,0.47231,4.72E-01,2E-05
4832,0.47197,4.72E-01,2E-05
4833,0.47164,4.72E-01,2E-05
4834,0.4713,4.71E-01,3E-05
4835,0.47096,4.71E-01,3E-05
4836,0.47062,4.71E-01,2E-05
4837,0.47029,4.70E-01,2E-05
4838,0.46995,4.70E-01,2E-05
4839,0.46961,4.70E-01,2E-05
4840,0.46928,4.69E-01,2E-05
4841,0.46894,4.69E-01,3E-05
4842,0.4686,4.69E-01,2E-05
4843,0.46826,4.68E-01,3E-05
4844,0.46793,4.68E-01,3E-05
4845,0.46759,4.68E-01,3E-05
4846,0.46725,4.67E-01,2E-05
4847,0.46691,4.67E-01,2E-05
4848,0.46658,4.67E-01,3E-05
4849,0.46624,4.66E-01,2E-05
4850,0.4659,4.66E-01,1E-05
4851,0.46557,4.66E-01,2E-05
4852,0.46523,4.65E-01,2E-05
4853,0.46489,4.65E-01,2E-05
4854,0.46455,4.65E-01,2E-05
4855,0.46422,4.64E-01,2E-05
4856,0.46388,4.64E-01,2E-05
4857,0.46354,4.64E-01,2E-05
4858,0.4632,4.63E-01,2E-05
4859,0.46287,4.63E-01,3E-05
4860,0.46253,4.63E-01,2E-05
4861,0.46219,4.62E-01,2E-05
4862,0.46185,4.62E-01,1E-05
4863,0.46152,4.61E-01,3E-05
4864,0.46118,4.61E-01,2E-05
4865,0.46084,4.61E-01,1E-05
4866,0.46051,4.60E-01,2E-05
4867,0.46017,4.60E-01,2E-05
4868,0.45983,4.60E-01,1E-05
4869,0.45949,4.59E-01,1E-05
4870,0.45916,4.59E-01,2E-05
4871,0.45882,4.59E-01,2E-05
4872,0.45848,4.58E-01,2E-05
4873,0.45814,4.58E-01,1E-05
4874,0.45781,4.58E-01,3E-05
4875,0.45747,4.57E-01,2E-05
4876,0.45713,4.57E-01,2E-05
4877,0.4568,4.57E-01,4E-05
4878,0.45646,4.56E-01,3E-05
4879,0.45612,4.56E-01,2E-05
4880,0.45578,4.56E-01,2E-05
4881,0.45545,4.55E-01,3E-05
4882,0.45511,4.55E-01,3E-05
4883,0.45477,4.55E-01,3E-05
4884,0.45443,4.54E-01,2E-05
4885,0.4541,4.54E-01,3E-05
4886,0.45376,4.54E-01,3E-05
4887,0.45342,4.53E-01,2E-05
4888,0.45308,4.53E-01,2E-05
4889,0.45275,4.53E-01,3E-05
4890,0.45241,4.52E-01,3E-05
4891,0.45207,4.52E-01,2E-05
4892,0.45174,4.52E-01,3E-05
4893,0.4514,4.51E-01,3E-05
4894,0.45106,4.51E-01,3E-05
4895,0.45072,4.51E-01,2E-05
4896,0.45039,4.50E-01,3E-05
4897,0.45005,4.50E-01,2E-05
4898,0.44971,4.50E-01,2E-05
4899,0.44937,4.49E-01,2E-05
4900,0.44904,4.49E-01,3E-05
4901,0.4487,4.49E-01,3E-05
4902,0.44836,4.48E-01,3E-05
4903,0.44803,4.48E-01,4E-05
4904,0.44769,4.48E-01,3E-05
4905,0.44735,4.47E-01,4E-05
4906,0.44701,4.47E-01,3E-05
4907,0.44668,4.47E-01,4E-05
4908,0.44634,4.46E-01,4E-05
4909,0.446,4.46E-01,4E-05
4910,0.44566,4.46E-01,3E-05
4911,0.44533,4.45E-01,4E-05
4912,0.44499,4.45E-01,4E-05
4913,0.44465,4.45E-01,4E-05
4914,0.44465,4.45E-01,4E-05
4915,0.44465,4.45E-01,4E-05
4916,0.44465,4.45E-01,4E-05
4917,0.44465,4.45E-01,4E-05
4918,0.44465,4.45E-01,4E-05
4919,0.44465,4.45E-01,4E-05
4920,0.44465,4.45E-01,4E-05
